model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,market_value
 1 Series,2016,11490,Manual,35000,Petrol,125,52.3,1.5,11858.707
 Z4,2011,12995,Manual,26000,Petrol,300,33.2,2.5,11858.695
 3 Series,2016,12000,Automatic,97600,Diesel,30,64.2,2.0,11857.681
 3 Series,2016,11995,Semi-Auto,70486,Diesel,20,74.3,2.0,11857.391
 1 Series,2016,14250,Manual,40000,Petrol,125,52.3,1.5,11857.204
 1 Series,2016,11899,Manual,40911,Diesel,20,70.6,1.5,11856.937
 1 Series,2017,11991,Automatic,108000,Petrol,150,47.9,2.0,11851.918
 1 Series,2017,12290,Manual,31268,Diesel,150,72.4,1.5,11850.371
 1 Series,2016,11400,Manual,22920,Diesel,20,72.4,1.5,11845.885
 1 Series,2016,12609,Manual,22991,Diesel,20,72.4,1.5,11845.885
 1 Series,2016,12990,Manual,22700,Diesel,20,72.4,1.5,11845.885
 1 Series,2016,10800,Manual,31469,Diesel,20,68.9,2.0,11844.75
 3 Series,2015,11950,Manual,32412,Petrol,125,52.3,1.5,11840.899
 X1,2014,12490,Semi-Auto,49400,Diesel,165,51.4,2.0,11840.758
 1 Series,2017,11100,Manual,28507,Diesel,145,72.4,1.5,11838.77
 2 Series,2016,10799,Manual,53653,Diesel,30,65.7,2.0,11837.304
 3 Series,2013,12995,Manual,37333,Diesel,150,55.4,2.0,11834.162
 1 Series,2016,12300,Manual,30856,Diesel,20,68.9,2.0,11833.26
 1 Series,2016,12000,Manual,30302,Diesel,20,68.9,2.0,11833.26
 1 Series,2015,12300,Automatic,32694,Diesel,20,72.4,1.5,11829.893
 1 Series,2016,12000,Manual,38700,Petrol,125,52.3,1.5,11828.136
 3 Series,2014,11490,Automatic,77000,Diesel,145,55.4,2.0,11825.685
 1 Series,2017,12495,Manual,44506,Diesel,145,68.9,2.0,11821.107
 1 Series,2017,11300,Manual,44210,Diesel,145,68.9,2.0,11821.107
 1 Series,2017,11999,Manual,32140,Diesel,145,72.4,1.5,11817.264
 1 Series,2016,12121,Manual,24516,Diesel,20,72.4,1.5,11813.894
 3 Series,2013,11990,Automatic,73000,Diesel,125,57.6,3.0,11813.445
 1 Series,2017,11650,Manual,29116,Diesel,145,83.1,1.5,11813.085
 1 Series,2016,11499,Semi-Auto,46327,Diesel,0,78.5,1.5,11804.703
 1 Series,2016,10800,Manual,26404,Petrol,125,53.3,1.5,11801.187
 1 Series,2016,12895,Manual,14354,Diesel,0,78.5,1.5,11795.875
 1 Series,2015,10890,Semi-Auto,39157,Diesel,20,72.4,1.5,11794.929
 1 Series,2016,11200,Manual,17863,Diesel,0,83.1,1.5,11785.587
 1 Series,2016,11799,Manual,18644,Diesel,0,78.5,1.5,11785.503
 1 Series,2016,11470,Manual,18802,Diesel,0,83.1,1.5,11785.503
 3 Series,2015,11560,Automatic,60803,Diesel,30,67.3,2.0,11782.441
 3 Series,2014,11698,Manual,21798,Diesel,20,68.9,2.0,11776.994
 1 Series,2016,11899,Manual,25281,Petrol,125,53.3,1.5,11775.073
 1 Series,2016,11557,Manual,26146,Petrol,125,53.3,1.5,11773.4
 1 Series,2016,11900,Manual,26093,Petrol,125,53.3,1.5,11773.4
 1 Series,2014,12995,Automatic,37390,Diesel,30,64.2,2.0,11773.299
 1 Series,2015,10999,Manual,17544,Petrol,125,53.3,1.5,11768.418
 2 Series,2014,10360,Automatic,45868,Petrol,145,47.1,2.0,11767.304
 1 Series,2016,11999,Manual,15066,Diesel,0,83.1,1.5,11766.474
 1 Series,2014,12272,Semi-Auto,31000,Diesel,20,67.3,2.0,11762.771
 1 Series,2016,11788,Manual,17084,Diesel,0,78.5,1.5,11762.059
 5 Series,2014,11990,Automatic,85000,Diesel,125,57.6,2.0,11756.42
 1 Series,2017,11400,Manual,26265,Diesel,0,83.1,1.5,11738.0205
 1 Series,2017,11400,Manual,26505,Diesel,0,83.1,1.5,11738.0205
 3 Series,2014,10399,Manual,47059,Diesel,30,61.4,2.0,11736.744
 1 Series,2017,11100,Manual,30865,Diesel,145,72.4,1.5,11736.015
 3 Series,2015,12600,Automatic,78957,Diesel,30,62.8,2.0,11731.109
 1 Series,2013,11200,Semi-Auto,10239,Petrol,145,48.7,1.6,11727.837
 2 Series,2015,12000,Manual,28410,Petrol,30,57.6,1.5,11721.751
 1 Series,2015,11699,Manual,33826,Diesel,30,65.7,2.0,11718.462
 5 Series,2015,11930,Automatic,89986,Diesel,125,60.1,2.0,11718.24
 1 Series,2016,11497,Manual,52409,Diesel,30,65.7,2.0,11715.224
 1 Series,2016,12950,Manual,52647,Diesel,30,65.7,2.0,11715.224
 1 Series,2014,11100,Automatic,35051,Diesel,30,64.2,2.0,11709.617
 1 Series,2014,13990,Manual,33580,Petrol,200,42.8,2.0,11707.44
 4 Series,2016,10999,Manual,93421,Diesel,30,62.8,2.0,11706.573
 3 Series,2015,10990,Automatic,85000,Diesel,125,61.4,2.0,11705.968
 3 Series,2015,9667,Automatic,80739,Diesel,30,62.8,2.0,11700.131
 1 Series,2016,13250,Manual,26625,Petrol,125,53.3,1.5,11696.244
 1 Series,2014,11999,Automatic,12528,Petrol,125,50.4,1.6,11688.174
 1 Series,2016,11891,Manual,42964,Diesel,20,70.6,1.5,11679.179
 1 Series,2014,12300,Automatic,41850,Diesel,30,64.2,2.0,11678.946
 5 Series,2013,12200,Automatic,62009,Diesel,145,55.4,2.0,11675.215
 3 Series,2017,10900,Automatic,78345,Diesel,0,74.3,2.0,11673.926
 1 Series,2016,12349,Automatic,79212,Diesel,20,68.9,1.5,11667.96
 5 Series,2014,10270,Automatic,71302,Diesel,30,62.8,2.0,11663.003
 5 Series,2015,11500,Manual,56203,Diesel,30,62.8,2.0,11658.765
 3 Series,2016,11300,Automatic,73178,Diesel,20,70.6,2.0,11656.222
 3 Series,2016,12299,Automatic,72280,Diesel,20,70.6,2.0,11656.222
 1 Series,2014,10995,Semi-Auto,75500,Petrol,160,44.8,2.0,11651.171
 1 Series,2016,12741,Manual,42500,Diesel,20,68.9,2.0,11650.232
 4 Series,2016,11250,Manual,97706,Diesel,30,62.8,2.0,11648.8955
 3 Series,2013,10850,Automatic,73271,Diesel,145,55.4,3.0,11648.884
 1 Series,2015,12100,Manual,15113,Diesel,20,72.4,1.5,11646.154
 2 Series,2017,12900,Manual,47301,Diesel,20,74.3,1.5,11644.704
 3 Series,2015,10999,Manual,57693,Petrol,160,44.1,2.0,11643.035
 1 Series,2015,11599,Manual,14714,Diesel,20,72.4,1.5,11642.906
 2 Series,2014,10498,Manual,52091,Diesel,125,58.9,2.0,11628.833
 5 Series,2013,11990,Automatic,56000,Diesel,125,57.6,2.0,11626.056
 1 Series,2016,10490,Manual,36000,Diesel,20,68.9,2.0,11619.039
 2 Series,2016,11499,Manual,49636,Petrol,125,53.3,1.5,11615.533
 3 Series,2015,11999,Manual,40461,Diesel,20,72.4,2.0,11613.973
 3 Series,2015,11906,Automatic,50713,Petrol,125,51.4,2.0,11613.646
 1 Series,2016,11250,Manual,35447,Diesel,20,68.9,2.0,11613.304
 3 Series,2017,10875,Automatic,95521,Diesel,145,70.6,2.0,11613.273
 5 Series,2013,10995,Automatic,45464,Diesel,125,60.1,2.0,11611.242
 3 Series,2015,12237,Manual,56111,Diesel,30,64.2,2.0,11610.501
 1 Series,2016,10500,Manual,36792,Diesel,20,68.9,2.0,11607.308
 1 Series,2014,11250,Automatic,17408,Diesel,20,67.3,2.0,11605.263
 X5,2011,11450,Automatic,90734,Diesel,305,38.2,3.0,11602.956
 3 Series,2014,10100,Manual,41738,Diesel,30,62.8,2.0,11601.234
 3 Series,2016,9790,Manual,76218,Diesel,30,64.2,2.0,11599.083
 5 Series,2016,12250,Automatic,83189,Diesel,20,68.9,2.0,11597.26
 1 Series,2014,11399,Semi-Auto,56926,Diesel,30,64.2,2.0,11597.17
 3 Series,2015,10999,Manual,39245,Diesel,20,68.9,2.0,11596.604
 1 Series,2018,12291,Manual,45228,Diesel,145,72.4,1.5,11595.555
 1 Series,2015,11295,Automatic,27054,Diesel,20,72.4,1.5,11595.064
 X1,2014,11000,Semi-Auto,50924,Diesel,160,52.3,2.0,11593.811
 1 Series,2015,10569,Manual,27667,Diesel,30,65.7,2.0,11592.775
 3 Series,2017,11498,Manual,51299,Petrol,125,52.3,1.5,11587.07
 3 Series,2014,11999,Manual,49969,Diesel,30,61.4,2.0,11586.36
 3 Series,2014,10800,Manual,50810,Diesel,30,61.4,2.0,11586.36
 X1,2014,11000,Automatic,37905,Diesel,165,52.3,2.0,11586.1
 5 Series,2014,9998,Semi-Auto,82681,Diesel,30,62.8,2.0,11583.698
 1 Series,2017,11500,Manual,47674,Diesel,145,68.9,2.0,11582.674
 3 Series,2013,9995,Semi-Auto,66000,Diesel,145,53.3,2.0,11580.627
 1 Series,2015,13111,Manual,23320,Diesel,20,70.6,2.0,11573.28
 5 Series,2014,11900,Automatic,46042,Diesel,20,68.9,2.0,11572.181
 3 Series,2013,10699,Automatic,40022,Diesel,30,62.8,2.0,11569.96
 4 Series,2016,10695,Manual,85520,Diesel,30,67.3,2.0,11568.892
 1 Series,2015,10490,Manual,30000,Diesel,20,70.6,1.5,11565.605
 X1,2013,10995,Manual,26642,Petrol,200,40.9,2.0,11562.533
 3 Series,2015,12500,Automatic,107940,Diesel,145,56.5,3.0,11562.149
 2 Series,2016,11699,Manual,29719,Diesel,0,74.3,1.5,11561.084
 1 Series,2016,12500,Manual,32000,Petrol,125,53.3,1.5,11559.734
 3 Series,2015,9802,Manual,61887,Diesel,30,62.8,2.0,11556.902
 1 Series,2014,11998,Manual,20990,Diesel,30,64.2,2.0,11548.35
 1 Series,2017,11000,Manual,47747,Diesel,20,68.9,2.0,11545.595
 X3,2013,11500,Automatic,78855,Diesel,160,50.4,2.0,11545.424
 1 Series,2014,9999,Automatic,42927,Petrol,150,48.7,1.6,11538.981
 3 Series,2014,11474,Manual,53211,Diesel,30,61.4,2.0,11537.749
 1 Series,2014,10999,Automatic,38809,Petrol,145,48.7,1.6,11536.45
 1 Series,2016,10800,Manual,27109,Petrol,125,53.3,1.5,11536.279
 5 Series,2014,11500,Automatic,92000,Diesel,125,57.6,2.0,11535.378
 5 Series,2015,12900,Automatic,82000,Diesel,30,62.8,2.0,11534.977
 1 Series,2015,11695,Automatic,58620,Diesel,20,67.3,2.0,11534.923
 X3,2011,14000,Automatic,69117,Diesel,165,50.4,2.0,11534.098
 1 Series,2016,11988,Manual,20698,Diesel,0,78.5,1.5,11530.876
 X1,2014,10950,Semi-Auto,52900,Diesel,160,52.3,2.0,11530.466
 X3,2012,12490,Automatic,70000,Diesel,160,50.4,2.0,11526.129
 1 Series,2015,12980,Manual,47863,Diesel,30,62.8,2.0,11525.258
 5 Series,2014,12000,Automatic,73500,Diesel,30,62.8,2.0,11524.5
 3 Series,2016,12789,Manual,74020,Diesel,30,64.2,2.0,11523.405
 3 Series,2015,11999,Manual,40814,Diesel,20,68.9,2.0,11520.901
 2 Series,2016,10400,Manual,68489,Diesel,30,64.2,2.0,11520.638
 1 Series,2017,12498,Manual,37919,Diesel,20,72.4,1.5,11519.211
 1 Series,2016,11500,Manual,27848,Petrol,125,53.3,1.5,11518.849
 1 Series,2016,10800,Manual,27920,Petrol,125,53.3,1.5,11518.849
 1 Series,2016,11675,Manual,28637,Petrol,125,53.3,1.5,11513.874
 3 Series,2016,11269,Automatic,86128,Diesel,30,65.7,2.0,11504.977
 2 Series,2016,10949,Manual,34489,Diesel,0,74.3,1.5,11495.98
 X1,2014,10792,Semi-Auto,51483,Diesel,165,52.3,2.0,11495.464
 3 Series,2016,11299,Manual,54788,Diesel,20,68.9,2.0,11494.138
 5 Series,2012,11400,Automatic,86674,Diesel,235,43.5,3.0,11493.647
 1 Series,2016,10000,Manual,29246,Petrol,125,53.3,1.5,11492.916
 1 Series,2016,11299,Manual,29374,Petrol,125,53.3,1.5,11492.916
 1 Series,2017,11030,Manual,35321,Diesel,145,83.1,1.5,11487.051
 1 Series,2015,10695,Automatic,52770,Petrol,145,48.7,1.6,11485.034
 1 Series,2016,10999,Manual,21964,Diesel,0,78.5,1.5,11481.759
 3 Series,2015,10370,Semi-Auto,75238,Petrol,125,54.3,1.5,11479.094
 3 Series,2015,11699,Manual,42831,Diesel,20,68.9,2.0,11463.611
 3 Series,2014,12450,Manual,56523,Diesel,125,57.6,2.0,11458.18
 5 Series,2013,11982,Automatic,60702,Diesel,125,57.6,2.0,11453.364
 1 Series,2016,11100,Manual,31029,Petrol,125,53.3,1.5,11446.365
 1 Series,2016,11500,Manual,54156,Diesel,30,65.7,2.0,11444.524
 2 Series,2015,11940,Automatic,78913,Diesel,30,62.8,2.0,11443.746
 1 Series,2016,10490,Manual,25000,Diesel,20,72.4,1.5,11441.681
 1 Series,2015,12800,Manual,37391,Diesel,30,65.7,2.0,11439.285
 3 Series,2013,11999,Manual,40000,Diesel,125,57.6,2.0,11438.576
 3 Series,2014,13990,Automatic,85000,Diesel,145,55.4,2.0,11437.256
 1 Series,2017,11400,Manual,40000,Diesel,20,72.4,1.5,11435.4
 4 Series,2015,11570,Manual,78217,Diesel,30,67.3,2.0,11435.363
 5 Series,2013,10750,Semi-Auto,60611,Diesel,125,60.1,2.0,11431.89
 1 Series,2014,10540,Automatic,45263,Diesel,30,64.2,2.0,11423.801
 1 Series,2014,9930,Automatic,45000,Diesel,30,64.2,2.0,11423.801
 1 Series,2013,11999,Automatic,33000,Diesel,30,64.2,2.0,11421.573
 1 Series,2017,10900,Manual,36811,Diesel,20,72.4,1.5,11417.325
 3 Series,2014,10990,Automatic,82000,Diesel,125,58.9,2.0,11416.502
 1 Series,2016,10899,Manual,46035,Diesel,20,70.6,1.5,11412.657
 1 Series,2016,12369,Manual,46170,Diesel,20,70.6,1.5,11412.657
 2 Series,2015,11679,Manual,46200,Petrol,30,54.3,1.5,11411.052
 2 Series,2016,12950,Manual,36633,Diesel,20,74.3,1.5,11408.526
 3 Series,2017,11499,Manual,66488,Diesel,20,68.9,2.0,11407.661
 1 Series,2016,11100,Manual,29508,Petrol,125,53.3,1.5,11407.244
 1 Series,2016,10900,Manual,29733,Petrol,125,53.3,1.5,11407.244
 1 Series,2016,12000,Manual,30445,Petrol,125,53.3,1.5,11407.244
 2 Series,2015,10500,Automatic,44056,Petrol,30,55.4,1.5,11400.261
 3 Series,2012,13900,Automatic,52000,Petrol,205,43.5,2.0,11397.454
 3 Series,2014,12295,Manual,56300,Diesel,125,58.9,2.0,11396.874
 1 Series,2015,11200,Automatic,48282,Diesel,20,70.6,2.0,11395.526
 1 Series,2015,12250,Manual,34473,Petrol,125,52.3,1.5,11394.658
 1 Series,2014,12000,Manual,41500,Diesel,125,57.6,2.0,11394.304
 2 Series,2016,11295,Manual,68940,Diesel,30,64.2,2.0,11389.506
 1 Series,2015,11498,Manual,49151,Diesel,30,62.8,2.0,11385.39
 3 Series,2014,10750,Manual,59000,Diesel,125,58.9,2.0,11381.067
 2 Series,2016,10170,Manual,32015,Diesel,20,74.3,1.5,11380.619
 X3,2013,9549,Manual,67652,Diesel,160,50.4,2.0,11379.78
 3 Series,2017,11998,Manual,70067,Diesel,145,68.9,2.0,11375.857
 1 Series,2016,11545,Manual,22780,Diesel,0,83.1,1.5,11365.061
 5 Series,2014,11495,Manual,65000,Diesel,125,57.6,2.0,11350.237
 1 Series,2015,11499,Manual,53716,Diesel,30,62.8,2.0,11348.711
 X1,2014,9990,Automatic,68000,Diesel,145,56.5,2.0,11348.219
 1 Series,2017,13515,Manual,49335,Diesel,145,68.9,2.0,11342.446
 1 Series,2017,10500,Manual,48781,Diesel,145,68.9,2.0,11342.446
 2 Series,2016,12150,Manual,57417,Petrol,125,50.4,1.5,11334.374
 X5,2009,10890,Automatic,71000,Diesel,330,34.4,3.0,11332.862
 X1,2014,10985,Semi-Auto,56952,Diesel,160,52.3,2.0,11329.42
 1 Series,2017,10800,Manual,60281,Diesel,20,70.6,1.5,11327.261
 1 Series,2016,10450,Semi-Auto,52562,Diesel,0,78.5,1.5,11325.975
 1 Series,2015,13091,Manual,35000,Diesel,30,65.7,2.0,11323.742
 5 Series,2015,12490,Automatic,88000,Diesel,30,62.8,2.0,11322.837
 1 Series,2015,11721,Manual,40057,Diesel,30,65.7,2.0,11319.241
 3 Series,2014,11205,Manual,47735,Petrol,160,44.8,2.0,11318.443
 1 Series,2016,11299,Manual,24441,Diesel,0,78.5,1.5,11316.71
 1 Series,2016,10899,Manual,23407,Diesel,0,78.5,1.5,11316.543
 1 Series,2014,12800,Manual,10503,Petrol,145,50.4,1.6,11314.786
 5 Series,2013,11850,Automatic,65359,Diesel,125,57.6,2.0,11313.676
 3 Series,2015,11000,Automatic,83590,Diesel,30,62.8,2.0,11311.861
 1 Series,2017,11000,Manual,30393,Diesel,0,78.5,1.5,11311.221
 5 Series,2013,11995,Automatic,70000,Diesel,145,55.4,2.0,11305.604
 5 Series,2012,11300,Automatic,47185,Diesel,125,57.6,2.0,11296.787
 X3,2015,13000,Manual,105320,Diesel,160,52.3,2.0,11296.235
 1 Series,2015,10999,Manual,23905,Diesel,20,72.4,1.5,11290.512
 2 Series,2014,11000,Manual,37148,Diesel,30,62.8,2.0,11289.851
 3 Series,2015,10990,Automatic,68000,Diesel,20,70.6,2.0,11287.937
 1 Series,2016,12340,Manual,51727,Petrol,125,52.3,1.5,11287.295
 X5,2011,10500,Automatic,87984,Diesel,305,38.2,3.0,11283.788
 3 Series,2014,10450,Manual,51030,Diesel,30,62.8,2.0,11282.047
 3 Series,2014,11990,Automatic,91000,Diesel,145,55.4,2.0,11273.859
 1 Series,2016,11000,Manual,36615,Petrol,125,53.3,1.5,11272.793
 1 Series,2016,11000,Manual,44295,Diesel,20,68.9,2.0,11268.68
 1 Series,2016,10200,Manual,44384,Diesel,20,68.9,2.0,11268.68
 1 Series,2016,11399,Manual,24820,Diesel,0,78.5,1.5,11268.204
 1 Series,2016,10499,Manual,24877,Diesel,0,83.1,1.5,11268.204
 1 Series,2016,10500,Manual,34775,Petrol,125,53.3,1.5,11266.987
 3 Series,2014,11491,Manual,64021,Diesel,125,57.6,2.0,11264.971
 3 Series,2014,12475,Manual,51122,Diesel,30,62.8,2.0,11264.33
 2 Series,2015,10498,Manual,27221,Diesel,0,74.3,1.5,11257.658
 1 Series,2015,11750,Manual,10889,Diesel,0,78.5,1.5,11254.346
 3 Series,2013,9998,Semi-Auto,46121,Diesel,30,62.8,2.0,11253.416
 5 Series,2015,11700,Automatic,106000,Diesel,160,51.4,2.0,11245.172
 1 Series,2015,11100,Manual,11524,Diesel,0,83.1,1.5,11242.471
 1 Series,2014,10670,Automatic,53436,Diesel,30,64.2,2.0,11241.108
 1 Series,2017,11800,Manual,38356,Diesel,145,83.1,1.5,11239.46
 1 Series,2015,9795,Manual,61140,Diesel,125,58.9,2.0,11239.088
 3 Series,2013,11632,Manual,27371,Petrol,160,44.8,2.0,11237.556
 3 Series,2013,10950,Automatic,58000,Diesel,145,53.3,2.0,11236.573
 X1,2014,12901,Semi-Auto,65912,Diesel,165,52.3,2.0,11235.693
 X1,2014,11331,Manual,30506,Diesel,160,51.4,2.0,11235.033
 1 Series,2014,9500,Automatic,54020,Diesel,30,64.2,2.0,11232.224
 3 Series,2016,11495,Automatic,103000,Diesel,30,64.2,2.0,11230.684
 X3,2012,11995,Automatic,72040,Diesel,160,50.4,2.0,11226.448
 2 Series,2015,10691,Manual,41347,Diesel,20,74.3,1.5,11226.24
 2 Series,2015,11495,Manual,41388,Diesel,20,74.3,1.5,11226.24
 1 Series,2015,12285,Manual,42676,Diesel,30,65.7,2.0,11221.377
 1 Series,2015,10998,Manual,42410,Diesel,30,65.7,2.0,11221.377
 X1,2014,10422,Manual,29387,Diesel,160,51.4,2.0,11219.791
 1 Series,2016,11990,Manual,39000,Petrol,125,53.3,1.5,11217.251
 2 Series,2016,11500,Automatic,83280,Diesel,30,65.7,2.0,11214.129
 1 Series,2015,10300,Automatic,44033,Diesel,20,72.4,1.5,11211.163
 X1,2014,9998,Semi-Auto,68647,Diesel,160,52.3,2.0,11209.609
 1 Series,2016,10690,Manual,41718,Petrol,125,53.3,1.5,11209.369
 1 Series,2016,9490,Manual,42000,Petrol,125,53.3,1.5,11209.369
 1 Series,2016,12499,Manual,42150,Petrol,125,53.3,1.5,11209.369
 X1,2014,10999,Manual,26742,Diesel,160,51.4,2.0,11209.069
 1 Series,2015,10991,Semi-Auto,45000,Diesel,20,72.4,1.5,11208.497
 2 Series,2016,12000,Automatic,78459,Diesel,20,68.9,2.0,11204.547
 3 Series,2014,12390,Manual,63728,Diesel,125,58.9,2.0,11203.665
 3 Series,2016,10800,Automatic,80077,Diesel,20,70.6,2.0,11203.553
 1 Series,2015,9990,Manual,26000,Petrol,145,48.7,1.6,11200.79
 1 Series,2015,11995,Manual,38000,Petrol,125,52.3,1.5,11198.825
 3 Series,2013,12262,Semi-Auto,44125,Diesel,30,62.8,2.0,11195.264
 5 Series,2015,10795,Automatic,91360,Diesel,30,62.8,2.0,11193.251
 5 Series,2015,11399,Automatic,92428,Diesel,30,62.8,2.0,11193.251
 1 Series,2016,11000,Manual,38810,Petrol,125,53.3,1.5,11188.183
 4 Series,2013,11040,Manual,78402,Diesel,125,57.6,2.0,11182.534
 3 Series,2016,10999,Automatic,79248,Diesel,0,74.3,2.0,11180.882
 3 Series,2015,11970,Automatic,89001,Diesel,30,64.2,2.0,11180.05
 2 Series,2016,10000,Manual,37351,Diesel,20,68.9,2.0,11178.91
 5 Series,2015,11450,Manual,60529,Diesel,30,65.7,2.0,11178.212
 3 Series,2015,11998,Manual,40325,Petrol,125,52.3,1.5,11174.775
 3 Series,2013,10985,Automatic,70000,Diesel,165,50.4,2.0,11173.698
 3 Series,2013,10985,Automatic,70000,Diesel,165,50.4,2.0,11173.698
 2 Series,2016,13940,Automatic,79983,Diesel,20,68.9,2.0,11173.568
 1 Series,2016,12400,Manual,49315,Diesel,20,70.6,1.5,11172.557
 1 Series,2016,10490,Manual,51000,Diesel,20,70.6,1.5,11172.557
 2 Series,2017,12500,Manual,48839,Diesel,145,74.3,1.5,11171.507
 2 Series,2015,10706,Manual,27562,Diesel,20,68.9,2.0,11164.867
 3 Series,2015,11249,Manual,49520,Diesel,30,67.3,2.0,11159.537
 3 Series,2015,10990,Manual,50000,Diesel,30,67.3,2.0,11159.537
 3 Series,2015,9990,Manual,44000,Diesel,20,68.9,2.0,11159.245
 1 Series,2015,10600,Manual,25997,Diesel,20,68.9,2.0,11157.564
 3 Series,2015,9000,Automatic,89343,Diesel,30,62.8,2.0,11157.367
 2 Series,2016,12799,Manual,57561,Diesel,30,67.3,1.5,11156.23
 3 Series,2014,10147,Manual,55150,Diesel,30,61.4,2.0,11155.501
 5 Series,2013,10780,Semi-Auto,84842,Diesel,145,55.4,2.0,11153.914
 1 Series,2013,10998,Semi-Auto,41501,Diesel,30,64.2,2.0,11152.361
 1 Series,2015,9490,Manual,43000,Diesel,30,65.7,2.0,11152.095
 5 Series,2015,10990,Automatic,96000,Diesel,30,62.8,2.0,11148.7
 3 Series,2014,10375,Manual,66919,Diesel,125,57.6,2.0,11148.21
 3 Series,2014,11128,Manual,67232,Diesel,125,57.6,2.0,11148.21
 3 Series,2013,11650,Manual,50708,Petrol,200,41.5,2.0,11145.6
 1 Series,2016,11941,Manual,29378,Petrol,30,56.5,1.5,11137.613
 3 Series,2016,11000,Automatic,111160,Hybrid,0,148.7,2.0,11131.194
 1 Series,2016,11725,Manual,32000,Diesel,20,72.4,1.5,11124.376
 1 Series,2016,11010,Manual,32068,Diesel,20,72.4,1.5,11124.376
 5 Series,2016,11995,Manual,69850,Diesel,30,65.7,2.0,11124.05
 2 Series,2016,11850,Manual,42281,Diesel,20,68.9,2.0,11123.035
 X1,2013,10899,Automatic,42073,Diesel,160,52.3,2.0,11119.119
 2 Series,2014,11647,Manual,43960,Diesel,30,62.8,2.0,11118.927
 3 Series,2017,11300,Automatic,83055,Petrol,125,51.4,1.5,11114.769
 2 Series,2016,11000,Manual,79060,Diesel,30,64.2,2.0,11114.581
 4 Series,2014,10991,Manual,81978,Diesel,125,60.1,2.0,11112.657
 2 Series,2015,10500,Manual,31469,Diesel,20,68.9,2.0,11109.447
 M3,2005,10999,Manual,115000,Petrol,315,20.8,3.2,11107.807
 3 Series,2016,12180,Manual,56763,Diesel,20,68.9,2.0,11104.988
 5 Series,2015,10400,Manual,73227,Diesel,125,61.4,2.0,11103.638
 2 Series,2016,11299,Automatic,49981,Diesel,20,72.4,1.5,11098.165
 1 Series,2015,10490,Manual,21563,Petrol,150,50.4,1.6,11093.662
 1 Series,2014,9790,Automatic,59000,Diesel,30,64.2,2.0,11092.99
 1 Series,2017,12450,Manual,43757,Diesel,150,72.4,1.5,11090.431
 3 Series,2016,10200,Manual,60465,Diesel,20,68.9,2.0,11088.054
 1 Series,2016,11110,Manual,25073,Diesel,0,83.1,1.5,11086.262
 7 Series,2012,10990,Automatic,76000,Diesel,260,41.5,3.0,11084.964
 1 Series,2015,11000,Manual,40829,Diesel,20,70.6,1.5,11083.078
 1 Series,2014,11000,Automatic,71700,Diesel,125,60.1,2.0,11079.598
 3 Series,2013,10298,Semi-Auto,51645,Diesel,30,62.8,2.0,11073.133
 X3,2014,9990,Automatic,107000,Diesel,165,50.4,2.0,11071.771
 X1,2014,11499,Automatic,46000,Diesel,160,52.3,2.0,11069.815
 5 Series,2014,11295,Automatic,96850,Diesel,160,51.4,2.0,11069.008
 1 Series,2016,10850,Manual,44000,Petrol,125,53.3,1.5,11067.731
 X1,2014,10999,Automatic,45740,Diesel,160,52.3,2.0,11064.895
 1 Series,2014,11552,Semi-Auto,66449,Petrol,125,50.4,1.6,11064.522
 2 Series,2015,12690,Manual,29400,Diesel,20,68.9,2.0,11056.473
 1 Series,2016,11399,Manual,26231,Diesel,0,78.5,1.5,11055.428
 1 Series,2016,11100,Manual,26589,Diesel,0,83.1,1.5,11055.428
 5 Series,2013,10000,Semi-Auto,87457,Diesel,145,56.5,2.0,11047.92
 1 Series,2015,10490,Manual,45000,Diesel,30,65.7,2.0,11047.589
 1 Series,2016,11819,Manual,26141,Diesel,0,78.5,1.5,11042.194
 2 Series,2014,10990,Manual,57000,Diesel,125,58.9,2.0,11039.301
 3 Series,2015,11295,Automatic,94590,Diesel,30,62.8,2.0,11027.781
 1 Series,2013,10400,Automatic,35000,Diesel,30,64.2,2.0,11021.941
 1 Series,2016,10999,Automatic,65141,Diesel,0,74.3,2.0,11021.247
 1 Series,2016,10989,Manual,31319,Diesel,20,72.4,1.5,11018.559
 1 Series,2013,11995,Manual,31600,Diesel,125,57.6,2.0,11017.858
 3 Series,2014,10490,Automatic,76000,Diesel,30,62.8,2.0,11016.707
 X1,2016,11000,Manual,88387,Diesel,20,68.9,2.0,11015.62
 3 Series,2014,10490,Automatic,83000,Diesel,125,60.1,2.0,11015.329
 1 Series,2016,10400,Manual,30902,Diesel,20,72.4,1.5,11007.068
 1 Series,2016,10950,Manual,30341,Diesel,20,72.4,1.5,11007.068
 2 Series,2016,12540,Manual,81145,Diesel,30,62.8,2.0,11006.452
 3 Series,2014,12995,Manual,61000,Diesel,125,60.1,2.0,11000.069
 1 Series,2013,10599,Automatic,21061,Petrol,145,48.7,1.6,10999.074
 2 Series,2016,9989,Manual,43201,Diesel,20,68.9,2.0,10996.121
 3 Series,2013,10200,Manual,56423,Petrol,200,40.4,2.0,10995.571
 1 Series,2016,10016,Manual,45919,Petrol,125,53.3,1.5,10992.211
 1 Series,2016,10300,Manual,45820,Petrol,125,53.3,1.5,10992.211
